timestamp,ax,ay,az,gx,gy,gz,temperature_c
2025-07-12 05:05:55.287293,0.01885104369521154,-0.015157682167917397,9.881970358280062,0.12810746449340957,-0.1870912305951814,0.04117424351137658,43.76484902587777
2025-07-12 05:05:57.287293,-0.051767447509254265,-0.03268575366784818,9.887429746855828,0.011025262609223183,0.028618597269508494,0.011731448992052312,43.77616826765272
2025-07-12 05:05:59.287293,0.05389826626504335,0.01915654514488488,9.929095390149776,0.008728384846855237,-0.07928657288817133,-0.035583759531379607,45.42646484517011
2025-07-12 05:06:01.287293,0.016318024995420965,-0.03638656027498561,9.820284286560188,0.13041982524219334,0.03196739799789507,-0.08235229055641702,45.19453668948236
2025-07-12 05:06:03.287293,0.05759767159915821,-0.041994480422921594,9.739673031153758,-0.1790116822567218,0.20801712413719012,0.07360682789954878,45.636724539165584
2025-07-12 05:06:05.287293,0.0021619617740200408,-0.02931720803811156,10.101789977113835,0.0590511794662832,0.011137003916437765,-0.16182432878415018,44.44984873696044
2025-07-12 05:06:07.287293,-0.01935135284832511,-0.027858004374958396,9.898400961024599,0.09815306825304967,0.023901447827862254,0.12520066381126974,45.108134969350424
2025-07-12 05:06:09.287293,0.044804670990195195,0.004829545826116432,9.83816516008252,-0.09203849055303748,0.10617080444097736,0.13750261546432058,45.0742701394063
2025-07-12 05:06:11.287293,-0.037066562238565436,0.050848472152564377,9.920720967548066,0.11158160134066984,0.08007990181831351,0.09662457138425448,45.450891465702
2025-07-12 05:06:13.287293,0.020553877148381382,0.07820959986631267,9.814988398795874,-0.012137781995828989,-0.034147010611332636,-0.08490899506677813,44.14150658907721
2025-07-12 05:06:15.287293,0.0944536987650989,-0.0461012271948681,9.89445820249402,-0.11276370379234242,-0.0471188994759358,0.23255511785271177,45.999416200225824
2025-07-12 05:06:17.287293,0.0419636298839874,0.05087216499916885,9.780172933154406,0.05935807899905963,-0.14203502724729153,-0.05020212557897448,44.60899699414523
2025-07-12 05:06:19.287293,-0.14096623825396087,0.0633123955858945,9.72657031601077,-0.047673070435557796,-0.04607323121779154,-0.0702401655637101,45.5301698302937
2025-07-12 05:06:21.287293,0.11579427188744017,-0.03899146390916031,9.60285343839456,0.08494789809634606,-0.002337989894775508,0.0584893230460442,45.84172652204503
2025-07-12 05:06:23.287293,0.027334982728173432,0.012823330249591168,9.777834098688992,0.18033292567398856,-0.027770448637360237,-0.01434449654448424,44.69556705974524
2025-07-12 05:06:25.287293,0.006924823425081052,-0.05052815877621606,9.796316473171732,0.17480645282025511,0.04948202143318705,-0.030432031891026286,43.669069207714855
2025-07-12 05:06:27.287293,0.0606737345968545,0.007940091721885095,9.80092214866712,-0.043913615985322244,0.02655371007229724,0.06879850655220997,45.30655864817953
2025-07-12 05:06:29.287293,0.053467174748348105,0.05134446384444883,9.706782904404538,0.0007797357497232869,-0.021127105427536524,0.054372326160583365,44.396031486323096
2025-07-12 05:06:31.287293,0.08439861834484214,0.0028542003319233463,9.761527966436214,-0.010344477655984457,0.20961054663595863,0.005323207622318238,44.984506874664525
2025-07-12 05:06:33.287293,0.07590379968702814,0.07339029412273287,9.687935594656928,-0.036765638466623056,-0.06644134914724083,0.1630357828686165,45.131745296093065
2025-07-12 05:06:35.287293,-0.03493189826994141,0.06724844229515659,9.71490987248871,-0.14051583395286055,-0.08741206580608572,-0.04500293296074606,45.10313144868166
2025-07-12 05:06:37.287293,0.027345730496281154,0.026320366062073376,9.873173253017509,-0.029627622215571855,-0.08809713515168761,0.20902259004397747,45.48964367933405
2025-07-12 05:06:39.287293,0.03281824566640751,0.0028042508968855644,9.776861697652887,0.023515436094379363,0.10852498640288995,-0.1476936489505396,45.078178221101965
2025-07-12 05:06:41.287293,0.022278621960346773,-0.0471950909745853,9.580451463960447,0.07041952400219113,0.12000870123296122,0.01500737085967474,44.55734325736073
2025-07-12 05:06:43.287293,-0.005349891573544618,0.032558982104053995,9.865468141897818,-0.0706652333644667,0.08937171039618491,-0.07314580222184501,44.947684377505496
2025-07-12 05:06:45.287293,0.03288869312351313,-0.00512683271421694,9.765671684918185,-0.07179518295764063,-0.029027727114926766,-0.08324590075222182,45.33024812214828
2025-07-12 05:06:47.287293,-0.0035245321157914714,0.04250061068104327,9.81441764835847,0.149027348192177,-0.050489353421988285,0.08066780545923007,44.77588212399954
2025-07-12 05:06:49.287293,0.03022516508543955,0.019417788558800914,9.733525843455663,0.08899309198144195,-0.11959582736722169,0.03229250304069339,44.443354793843575
2025-07-12 05:06:51.287293,-0.08478228665413146,-0.018043268563183234,9.643386242140638,-0.03633551049048592,0.06040964161748426,-0.10312658771339472,45.01711899630656
2025-07-12 05:06:53.287293,0.01785573155907404,-0.04925407051645756,9.93614699374438,-0.06563175987429105,-0.2222703136241825,0.0024719396401057785,45.732099733741244
2025-07-12 05:06:55.287293,-0.04110519222043123,0.052463747661168104,9.679059881957729,0.07577019891336377,0.03801284660475701,0.1495260395941289,44.62887522779294
2025-07-12 05:06:57.287293,0.03175639411721164,0.09091133033521967,9.736022950645859,-0.0627126333880507,0.03622650267319963,-0.07650654606972276,44.361860335909476
2025-07-12 05:06:59.287293,-0.024801658975396317,0.018264185367556574,9.827564113906186,0.019484680728613632,0.15733116917511605,-0.19192431718308045,45.56131389751223
2025-07-12 05:07:01.287293,0.04281857887111845,0.043050447730453474,10.014727635449916,0.05080533686731245,0.024321591127895226,-0.0173597799342016,45.87195740380842
2025-07-12 05:07:03.287293,-0.05431317516407519,-0.060562905104875955,9.749848304156165,0.11632883201143561,-0.03607902155276648,0.11121299832544512,44.18256325336459
2025-07-12 05:07:05.287293,-0.028303899977364478,-0.009141472573162895,9.848571533461403,-0.16989210577497704,0.002090520347766734,0.08175372450422995,44.94256563478456
2025-07-12 05:07:07.287293,-0.0208190779441852,0.018562490044853715,9.753473494767917,0.004703447984463312,-0.06142053093304537,-0.0945085262742811,44.835992525771
